Segment_ID,Road_Segment_Name,Road_Type,Intersection,Speed_Sign,Traffic_Light,Liquor_Licenses,Supermarket,Primary_School,Secondary_School,Commercial_Area,Industrial_Area,Residential_Area,Parkland_Area,Primary_Production_Area,Dwelling_Sep_House,Dwelling_Semid_Tce,Dwelling_Flat_Unit_Apart,SEIFA,Age_Less_Than_15yrs,Age_15_24yrs,Age_25_44yrs,Age_45_64yrs,Age_65yrs_Over,Couple_No_Children,Couple_With_Children,Single_Parent,No_Car,Cars_One,Cars_Two_Over,Zone_Type
16542,ORMOND ROAD,ROAD,non-Intersection,1,0,0,0,0,0,,,,,0.402,1,0,0,934,0.122,0.131,0.234,0.393,0.122,0.286,0.786,0.143,0,0.143,0.857,Standard Zone
13838,YARRAGON-SHADY CREEK ROAD,ROAD,non-Intersection,0,1,6,0,0,0,0.65,0,0,0,0.35,0.894,0.088,0,917,0.18,0.123,0.185,0.31,0.203,0.433,0.394,0.154,0.059,0.345,0.544,Red Zone
2810,ROBBIES ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.976,0,,1016,0.201,0.114,0.245,0.281,0.159,0.36,0.51,0.12,0,0.135,0.841,Standard Zone
13620,HAWKEY ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.98,0,,996,0.208,0.108,0.188,0.268,0.228,0.455,0.411,0.134,0,0.218,0.744,Standard Zone
14500,GEARYS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,997,0.167,0.079,0.171,0.37,0.213,0.492,0.408,0.1,0.017,0.246,0.709,Standard Zone
15362,EDWARD STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.877,0.109,0,0.498,0.192,0.31,877,0.038,0.109,0.1,0.233,0.519,0.577,0.218,0.128,0.147,0.554,0.245,Standard Zone
12236,OLD SALE ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1009,0.203,0.066,0.275,0.28,0.176,0.361,0.377,0.098,0,0.071,0.871,Standard Zone
16632,PLEASANCES ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1022,0.223,0.138,0.194,0.264,0.182,0.389,0.489,0.122,0,0.167,0.804,Standard Zone
9828,SEBASTOPOL-SMYTHESDALE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,0.171,0,0.398,1,0,0,1009,0.218,0.139,0.225,0.333,0.085,0.285,0.583,0.076,0,0.2,0.765,Standard Zone
18580,ROKEWOOD-SHELFORD ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.976,0,,1016,0.201,0.114,0.245,0.281,0.159,0.36,0.51,0.12,0,0.135,0.841,Standard Zone
2004,LOCH EXTENSION ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,1,0,0,943,0.097,0.093,0.157,0.335,0.319,0.591,0.242,0.046,0,0.301,0.602,Standard Zone
8180,QUARRY STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.812,0.188,0,1,0,0,831,0.116,0.108,0.145,0.262,0.369,0.488,0.207,0.268,0.167,0.54,0.267,Standard Zone
3198,MCPHILLIPS ROAD,ROAD,Intersection,0,0,1,0,0,0,0.226,0,0.556,0.218,0,0.977,0,0.023,898,0.113,0.124,0.2,0.258,0.306,0.577,0.218,0.282,0.038,0.538,0.386,Standard Zone
15250,BURKE STREET,STREET,Intersection,0,0,0,0,0,1,,,0.578,0,0,0.977,0,0.023,1024,0.222,0.127,0.227,0.28,0.144,0.374,0.488,0.128,0.023,0.261,0.682,Red Zone
3466,MCCALLUM ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.982,0.018,0,980,0.206,0.101,0.266,0.282,0.145,0.391,0.461,0.133,0.031,0.267,0.702,Standard Zone
19506,SAILORS GULLY ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,978,0.166,0.11,0.184,0.491,0.049,0.539,0.59,0.103,0,0.133,0.817,Standard Zone
3094,CLYDE ROAD,ROAD,Intersection,1,0,0,0,0,0,0,0,0.704,0,0.296,1,0,0,995,0.19,0.169,0.177,0.301,0.162,0.4,0.504,0.096,0,0.083,0.89,Red Zone
9902,YENDON-LAL LAL ROAD,ROAD,Intersection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,996,0.222,0.114,0.225,0.332,0.107,0.358,0.494,0.173,0,0.221,0.747,Standard Zone
4156,HENDY MAIN ROAD,ROAD,Intersection,1,0,0,0,0,0,0,0,0,0,1,0.984,0,,1099,0.207,0.101,0.188,0.344,0.159,0.387,0.515,0.098,0,0.129,0.851,Standard Zone
15420,GREEN VALLEY DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,0.954,0,0.046,0.969,0.031,0,1035,0.246,0.118,0.286,0.21,0.141,0.432,0.479,0.083,0,0.202,0.787,Standard Zone
3556,KOO WEE RUP-LONGWARRY ROAD,ROAD,Intersection,1,0,0,0,0,0,0,0,0,0,1,0.975,0,,1025,0.156,0.114,0.203,0.32,0.208,0.442,0.462,0.135,0,0.151,0.79,Standard Zone
12984,BOWEN STREET,STREET,Intersection,0,0,1,0,0,0,0,0,1,0,0,0.873,0.05,0.077,918,0.17,0.119,0.252,0.28,0.179,0.453,0.308,0.214,0.15,0.344,0.467,Standard Zone
3354,INVERLEIGH-SHELFORD ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1085,0.269,0.071,0.312,0.263,0.085,0.381,0.59,0.049,0,0.134,0.834,Standard Zone
1976,JOY CREEK ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,1,0,0,943,0.097,0.093,0.157,0.335,0.319,0.591,0.242,0.046,0,0.301,0.602,Standard Zone
11168,WILLOW GROVE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1002,0.176,0.082,0.188,0.313,0.242,0.449,0.42,0.188,0,0.161,0.793,Standard Zone
11650,COWDEN ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.956,0.025,0,1019,0.142,0.125,0.149,0.352,0.234,0.488,0.378,0.158,0,0.248,0.733,Standard Zone
12908,ODOWDS ROAD,ROAD,non-Intersection,0,0,0,0,1,0,,0,0.781,0,0,0.912,0.074,0.014,946,0.167,0.12,0.238,0.263,0.212,0.409,0.358,0.204,0.048,0.423,0.495,Standard Zone
19568,KING STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.816,0.184,0,1,0,0,998,0.168,0.063,0.286,0.322,0.161,0.455,0.364,0.227,0.055,0.373,0.546,Standard Zone
17160,GOLDEN POINT ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.63,0.37,0,1,0,0,998,0.168,0.063,0.286,0.322,0.161,0.455,0.364,0.227,0.055,0.373,0.546,Standard Zone
15028,WALLACE STREET,STREET,non-Intersection,0,0,0,0,1,0,,0,0.814,0,0.02,0.93,,0.047,894,0.239,0.11,0.237,0.281,0.134,0.319,0.479,0.298,0.024,0.325,0.619,Standard Zone
286,WILD DOG ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,0.957,0,,1014,0.121,0.044,0.195,0.401,0.239,0.602,0.205,0.121,0.041,0.287,0.607,Standard Zone
15522,OLD WESTERN HIGHWAY,HIGHWAY,non-Intersection,0,0,0,0,0,0,,,,,0.626,1,0,0,1039,0.198,0.137,0.221,0.277,0.168,0.366,0.535,0.129,0,0.112,0.853,Standard Zone
17678,TARRAFORD WAY,WAY,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1107,0.248,0.167,0.155,0.353,0.078,0.212,0.712,0.076,0,0.065,0.885,Standard Zone
13174,WITTON STREET,STREET,non-Intersection,0,1,0,0,0,0,0.045,0,0.775,0,0,0.759,0.09,0.115,984,0.145,0.092,0.192,0.289,0.282,0.433,0.346,0.164,0.115,0.416,0.428,Standard Zone
5508,WALLIS STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.927,0.074,0,0.767,0.05,0.144,1052,0.13,0.05,0.176,0.296,0.348,0.607,0.316,0.077,0.055,0.38,0.545,Standard Zone
11268,SUCKLING ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.995,0.005,1,0,0,1047,0.199,0.089,0.181,0.376,0.155,0.5,0.288,0.061,0,0.232,0.768,Standard Zone
1262,MAIN STREET,STREET,non-Intersection,0,0,9,1,0,1,0.643,0,0.357,0,0,0.462,0.436,0.103,965,0.092,0.092,0.175,0.24,0.4,0.526,0.29,0.171,0.139,0.397,0.344,Red Zone
15458,WAVERLEY STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.715,0,0.285,1,0,0,891,0.142,0.09,0.209,0.328,0.23,0.483,0.254,0.149,0.036,0.308,0.604,Standard Zone
17222,AISBETT ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,,,0.477,1,0,0,915,0.157,0.126,0.233,0.332,0.153,0.54,0.342,0.171,0.04,0.24,0.64,Standard Zone
20094,DICKSONS ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,0.965,0.035,0,1017,0.121,0.148,0.189,0.351,0.192,0.423,0.505,0.052,0,0.118,0.853,Standard Zone
6982,TURNBULL-WOOLAMAI ROAD,ROAD,non-Intersection,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1000,0.133,0.077,0.185,0.41,0.195,0.483,0.483,0.052,0,0.2,0.763,Standard Zone
7370,CLIFFORD ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,929,0.151,0.11,0.146,0.381,0.212,0.454,0.395,0.101,0.019,0.188,0.719,Standard Zone
17358,KOOKABURRA ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,,,0.187,1,0,0,1001,0.196,0.108,0.238,0.329,0.13,0.462,0.495,0.086,0.022,0.185,0.77,Standard Zone
16316,SELLS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.182,0.818,1,0,0,897,0.167,0.106,0.191,0.304,0.232,0.383,0.374,0.178,0.028,0.27,0.652,Standard Zone
16226,SCOTTYS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,,,0.176,1,0,0,1017,0.221,0.139,0.208,0.313,0.119,0.37,0.556,0.13,0,0.135,0.832,Standard Zone
10664,PITFIELD-SCARSDALE ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,,,,,1,0,0,915,0.157,0.126,0.233,0.332,0.153,0.54,0.342,0.171,0.04,0.24,0.64,Red Zone
12562,OLD DROUIN ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.125,0,0.876,1,0,0,1003,0.193,0.09,0.22,0.307,0.19,0.437,0.529,0.035,0,0.132,0.868,Standard Zone
13072,AFFLECK STREET,STREET,non-Intersection,0,0,0,0,0,0,,0,0.872,0,0,0.804,0.123,0.073,981,0.17,0.107,0.255,0.23,0.239,0.513,0.397,0.167,0.078,0.355,0.567,Standard Zone
12256,BLOOMFIELD ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1032,0.177,0.135,0.147,0.27,0.27,0.511,0.4,0.089,0.029,0.133,0.8,Standard Zone
14294,ALLAMBEE-CHILDERS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1074,0.11,0.106,0.121,0.454,0.209,0.592,0.316,0,0,0.171,0.796,Standard Zone
7202,TURNBULL-WOOLAMAI ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1000,0.133,0.077,0.185,0.41,0.195,0.483,0.483,0.052,0,0.2,0.763,Standard Zone
13482,PEARSE STREET,STREET,Intersection,0,0,0,0,0,0,0.497,0.503,0,0,0,0.84,0.076,0.085,890,0.187,0.124,0.217,0.207,0.264,0.397,0.356,0.26,0.119,0.266,0.578,Standard Zone
18826,MAYFAIR DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.894,0.01,0.096,964,0.226,0.107,0.267,0.235,0.165,0.436,0.431,0.166,0.021,0.313,0.63,Standard Zone
12462,MCDONALD STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.619,0.302,0.056,880,0.143,0.096,0.208,0.304,0.249,0.4,0.385,0.231,0.075,0.492,0.375,Red Zone
14402,TEN MILE CREEK ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,1,0,0,992,0.175,0.088,0.198,0.341,0.198,0.513,0.436,0.128,0,0.171,0.8,Standard Zone
10270,PITFIELD-SCARSDALE ROAD,ROAD,non-Intersection,0,0,1,0,0,0,0,0,0.797,0,0.203,1,0,0,969,0.174,0.132,0.272,0.296,0.125,0.39,0.416,0.065,0,0.229,0.724,Red Zone
13684,KORUMBURRA-WARRAGUL ROAD,ROAD,non-Intersection,1,0,0,0,0,0,,,,,0.29,1,0,0,1048,0.165,0.173,0.176,0.333,0.153,0.394,0.567,0.029,0.023,0.14,0.783,Standard Zone
15986,ROSS CREEK-HADDON ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,0,0.677,0,0,1,0,0,1007,0.214,0.122,0.25,0.315,0.099,0.363,0.473,0.13,0.018,0.083,0.84,Standard Zone
19272,BELLS BEACH ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,0,0.582,0.184,1,0,0,1094,0.183,0.143,0.135,0.325,0.214,0.485,0.606,0.091,0,0.139,0.861,Standard Zone
12390,PARINDA ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0.799,0.201,0,0,0.7,0.025,0,872,0.185,0.095,0.269,0.238,0.213,0.439,0.297,0.237,0.088,0.398,0.47,Standard Zone
13306,ALBERT STREET,STREET,Intersection,0,0,1,0,0,0,0,0.171,0.829,0,0,0.476,0.236,0.288,852,0.126,0.126,0.205,0.267,0.276,0.448,0.248,0.257,0.152,0.408,0.34,Red Zone
14400,SUNNY CREEK ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.983,0,,972,0.196,0.126,0.217,0.285,0.177,0.497,0.39,0.142,0.041,0.194,0.729,Standard Zone
2766,MEREDITH-SHELFORD ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1017,0.191,0.08,0.206,0.338,0.186,0.461,0.426,0.044,0.022,0.125,0.831,Standard Zone
7080,BERRYS BEACH ROAD,ROAD,non-Intersection,0,0,0,0,1,0,0,0,0,0,1,0.97,0,,1010,0.21,0.103,0.155,0.352,0.179,0.481,0.443,0.139,0.042,0.156,0.719,Standard Zone
14554,BASS HIGHWAY,HIGHWAY,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,0.966,0,,1043,0.185,0.056,0.147,0.401,0.211,0.62,0.423,0.085,0.031,0.125,0.844,Standard Zone
5388,FAIRWAY DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,0.546,0.454,0,1,0,0,1065,0.138,0.063,0.211,0.351,0.237,0.562,0.339,0.066,0,0.283,0.687,Standard Zone
12658,NEERIM STREET,STREET,Intersection,0,0,0,0,0,0,0,0,0.99,0,0,0.681,0.057,0.262,898,0.118,0.046,0.114,0.2,0.522,0.524,0.321,0.191,0.064,0.504,0.397,Standard Zone
17918,JUNE STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.499,0.176,0.325,0.923,0.048,0,912,0.157,0.103,0.188,0.399,0.153,0.4,0.457,0.186,0.047,0.311,0.613,Standard Zone
1898,HORSEHILL ROAD W,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,944,0.189,0.111,0.194,0.311,0.194,0.402,0.435,0.207,0,0.225,0.733,Standard Zone
968,RAGLAN STREET,STREET,Intersection,0,0,0,0,0,0,0,0,0.75,0.25,0,0.77,0.23,0,979,0.194,0.134,0.248,0.264,0.16,0.38,0.521,0.124,0.044,0.119,0.785,Standard Zone
3710,HARDING STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.991,0,0.009,0.981,0,,912,0.161,0.12,0.232,0.292,0.195,0.385,0.41,0.189,0.019,0.292,0.652,Standard Zone
11796,MAIN NEERIM ROAD,ROAD,Intersection,0,0,0,0,0,0,,,,,0.319,0.967,0.033,0,1002,0.151,0.124,0.187,0.377,0.163,0.479,0.372,0.128,0,0.153,0.847,Red Zone
15200,CHURCH STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.375,0.625,0,0.976,0.024,0,945,0.113,0.044,0.16,0.331,0.352,0.615,0.181,0.121,0.024,0.464,0.488,Standard Zone
18004,BISSELL ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1022,0.167,0.073,0.162,0.432,0.167,0.452,0.425,0.096,0,0.196,0.772,Standard Zone
3686,BARKLY STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.981,0,,912,0.161,0.12,0.232,0.292,0.195,0.385,0.41,0.189,0.019,0.292,0.652,Standard Zone
15906,ALFRED STREET,STREET,Intersection,0,0,4,0,0,0,0.181,0.575,0,0.159,0,0.415,0.17,0.138,867,0.122,0.094,0.239,0.228,0.317,0.619,0.262,0.286,0.132,0.44,0.374,Red Zone
17710,BEASLEYS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.125,0,0.876,0.969,0,,938,0.145,0.072,0.163,0.404,0.217,0.5,0.372,0.077,0.067,0.215,0.696,Standard Zone
15232,ALBERT STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.706,0.294,0,1,0,0,998,0.168,0.063,0.286,0.322,0.161,0.455,0.364,0.227,0.055,0.373,0.546,Standard Zone
2168,GRIFFITHS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1017,0.191,0.08,0.206,0.338,0.186,0.461,0.426,0.044,0.022,0.125,0.831,Standard Zone
13524,PRINCES FREEWAY,FREEWAY,non-Intersection,1,0,0,0,0,0,0,0.231,0.356,0.334,0.08,0.415,0.17,0.138,867,0.122,0.094,0.239,0.228,0.317,0.619,0.262,0.286,0.132,0.44,0.374,Standard Zone
5864,SHEARWATER DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,0.946,0.054,0,1,0,0,1050,0.106,0.058,0.111,0.314,0.411,0.678,0.271,0.068,0.037,0.305,0.659,Standard Zone
12482,RANCH ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001,0.161,0.126,0.199,0.367,0.147,0.479,0.417,0.111,0.016,0.14,0.817,Standard Zone
10424,TILLIGS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,0.436,0,0,1,0,0,929,0.273,0.091,0.248,0.301,0.088,0.333,0.411,0.244,0,0.257,0.716,Standard Zone
12032,WILLOW GROVE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1047,0.212,0.105,0.188,0.379,0.117,0.495,0.495,0.081,0,0.121,0.853,Standard Zone
11648,PATROL ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,0.956,0.025,0,1019,0.142,0.125,0.149,0.352,0.234,0.488,0.378,0.158,0,0.248,0.733,Standard Zone
2154,SLATE QUARRY ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.065,0.935,1,0,0,1022,0.167,0.073,0.162,0.432,0.167,0.452,0.425,0.096,0,0.196,0.772,Standard Zone
2768,STEIGLITZ ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1071,0.237,0.16,0.225,0.28,0.099,0.374,0.53,0.048,0,0.157,0.815,Standard Zone
3586,DEVON ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1098,0.235,0.109,0.198,0.332,0.126,0.453,0.484,0.094,0.042,0.056,0.903,Standard Zone
3926,DANS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.264,0,0.736,1,0,0,1052,0.163,0.125,0.18,0.361,0.172,0.429,0.571,0.107,0,0.162,0.797,Standard Zone
1334,NINE MILE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,,,,0,,,,,,0,0,0,0,0,0,Standard Zone
11374,VON MEULLER DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,0.932,0,0,0.805,,0.044,840,0.236,0.065,0.232,0.272,0.196,0.492,0.365,0.238,0.059,0.398,0.424,Standard Zone
10780,PITFIELD-SCARSDALE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,,0,,0.934,1,0,0,915,0.157,0.126,0.233,0.332,0.153,0.54,0.342,0.171,0.04,0.24,0.64,Standard Zone
18244,BINBEAL ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.967,0.033,0,951,0.262,0.114,0.311,0.193,0.12,0.38,0.488,0.175,0.014,0.349,0.592,Standard Zone
11790,OLD WALHALLA ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.736,0.264,0.969,0,,938,0.145,0.072,0.163,0.404,0.217,0.5,0.372,0.077,0.067,0.215,0.696,Standard Zone
11898,MAIN NEERIM ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1019,0.153,0.111,0.159,0.353,0.224,0.424,0.444,0.06,0.016,0.191,0.767,Standard Zone
6166,DALYSTON-GLEN FORBES ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,950,0.127,0.102,0.183,0.35,0.238,0.5,0.325,0.2,0,0.279,0.684,Red Zone
14968,PITFIELD ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,,,0.868,1,0,0,915,0.157,0.126,0.233,0.332,0.153,0.54,0.342,0.171,0.04,0.24,0.64,Standard Zone
5392,NOBLE STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.874,0.126,0,0.767,0.05,0.144,1052,0.13,0.05,0.176,0.296,0.348,0.607,0.316,0.077,0.055,0.38,0.545,Standard Zone
16334,VESPER ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,0.423,0.577,1,0,0,943,0.097,0.093,0.157,0.335,0.319,0.591,0.242,0.046,0,0.301,0.602,Standard Zone
8106,SOUTH DUDLEY ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0.168,0,0.638,0.194,0,0.931,0.053,0,868,0.198,0.12,0.247,0.229,0.205,0.331,0.339,0.281,0.077,0.434,0.418,Standard Zone
15434,BLISS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.464,0.536,1,0,0,944,0.205,0.098,0.198,0.337,0.163,0.442,0.407,0.134,0.022,0.189,0.743,Standard Zone
410,VICTORIA STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.966,0.034,0,1,0,0,998,0.168,0.063,0.286,0.322,0.161,0.455,0.364,0.227,0.055,0.373,0.546,Standard Zone
7932,MOUTH OF POWLETT ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.489,0,0.511,1,0,0,978,0.183,0.062,0.154,0.398,0.203,0.458,0.333,0.069,0.03,0.22,0.7,Standard Zone
12360,WELLWOOD ROAD,ROAD,Intersection,0,0,0,0,0,0,0,0,1,0,0,0.7,0.025,0,872,0.185,0.095,0.269,0.238,0.213,0.439,0.297,0.237,0.088,0.398,0.47,Red Zone
15182,TOONGABBIE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,,,,0,,,,,,0,0,0,0,0,0,Standard Zone
6114,HOPKINS STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.937,0.063,0,0.975,0,,1041,0.15,0.068,0.145,0.396,0.241,0.606,0.26,0.125,0.025,0.463,0.463,Standard Zone
948,WELLINGTON STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,1,0.001,0,0.866,0.134,0,950,0.128,0.115,0.258,0.32,0.18,0.411,0.43,0.15,0.047,0.32,0.613,Standard Zone
17142,DIGGERS REST-COIMADAI ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,0,0.17,0.28,1,0,0,1046,0.257,0.124,0.262,0.246,0.111,0.227,0.68,0.052,0.028,0.101,0.844,Standard Zone
4152,FOREST ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.394,0.606,1,0,0,1073,0.172,0.12,0.224,0.36,0.124,0.438,0.563,0.078,0,0.101,0.899,Standard Zone
4616,BASS HIGHWAY,HIGHWAY,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,0.937,0.046,0,946,0.163,0.077,0.163,0.333,0.264,0.513,0.33,0.104,0.017,0.288,0.655,Standard Zone
19912,BASS HIGHWAY,HIGHWAY,non-Intersection,1,0,0,0,0,0,0,0,0.248,0,0.752,1,0,0,978,0.183,0.062,0.154,0.398,0.203,0.458,0.333,0.069,0.03,0.22,0.7,Standard Zone
3420,NAPIER STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.735,0.253,0.01,0.982,0.018,0,980,0.206,0.101,0.266,0.282,0.145,0.391,0.461,0.133,0.031,0.267,0.702,Standard Zone
13412,KING STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.849,0.151,0,0.851,0.04,0.11,935,0.203,0.152,0.253,0.231,0.161,0.355,0.374,0.277,0.028,0.385,0.551,Standard Zone
6826,BASS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.499,0,0.501,1,0,0,929,0.151,0.11,0.146,0.381,0.212,0.454,0.395,0.101,0.019,0.188,0.719,Standard Zone
872,BENCES ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.454,0.546,1,0,0,1046,0.257,0.124,0.262,0.246,0.111,0.227,0.68,0.052,0.028,0.101,0.844,Standard Zone
17422,MACAULEY STREET,STREET,non-Intersection,0,0,1,0,0,0,0,0,0.722,0,0.278,1,0,0,969,0.174,0.132,0.272,0.296,0.125,0.39,0.416,0.065,0,0.229,0.724,Standard Zone
17948,PETER STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.594,0.406,0,0.923,0.048,0,912,0.157,0.103,0.188,0.399,0.153,0.4,0.457,0.186,0.047,0.311,0.613,Standard Zone
14748,COWIE STREET,STREET,non-Intersection,0,0,3,0,0,0,0.01,0,0.677,0.205,0.108,0.951,0,0.049,931,0.237,0.081,0.294,0.265,0.123,0.4,0.436,0.109,0,0.447,0.494,Standard Zone
7240,PHILLIP ISLAND ROAD,ROAD,Intersection,0,0,0,0,0,0,0,0,0.926,0.074,0,0.953,0.047,0,1017,0.118,0.063,0.15,0.281,0.389,0.634,0.267,0.129,0.058,0.39,0.513,Standard Zone
15136,LEONARDS HILL-BARKSTEAD ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,1,0,0,971,0.178,0.05,0.168,0.416,0.188,0.45,0.4,0.15,0.035,0.186,0.663,Standard Zone
6518,AGAR ROAD,ROAD,Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,929,0.151,0.11,0.146,0.381,0.212,0.454,0.395,0.101,0.019,0.188,0.719,Standard Zone
12570,WALKER DRIVE,DRIVE,non-Intersection,0,0,0,0,1,0,,0,0.863,0,0,0.941,0.027,0.033,981,0.204,0.098,0.244,0.236,0.218,0.472,0.366,0.167,0.024,0.357,0.58,Standard Zone
5144,WINCHELSEA-DEANS MARSH ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0.01,0,0.99,0.977,0,,1059,0.182,0.069,0.227,0.392,0.13,0.519,0.356,0.173,0,0.269,0.654,Standard Zone
13972,WATERLOO ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,1,0,0,974,0.098,0.102,0.171,0.445,0.184,0.519,0.321,0.173,0.031,0.135,0.833,Standard Zone
