RecordID,Shift_Manager_Code,Date,Year,Month,Hour,Session_colour,Weather_Outcast,Temperature_Celsius,Feeling_Temperature_Celsius,Humidity_Percent,Wind_Speed_kph,Season,Public_Holiday,Week_Day,Business_Day
7448,SM-04,11/11/2011,2011,Nov,23,grey,Clear,6.1,5,45,6,Autumn,Yes,Friday,No
7281,SM-11,5/11/2011,2011,Nov,0,red,Clear,7,3,45,24,Autumn,No,Saturday,No
4912,SM-13,28/7/2011,2011,Jul,14,green,Mist and Cloudy,31.5,36,49,17,Summer,No,Thursday,yes
2279,SM-02,9/4/2011,2011,Apr,20,,Mist and Cloudy,9.9,10,87,11,Spring,No,Saturday,No
8567,SM-09,28/12/2011,2011,Dec,18,red,Clear,4.2,-1,38,22,Winter,No,Wednesday,yes
6200,SM-07,20/9/2011,2011,Sep,22,grey,Clear,18.3,19,94,0,Summer,No,Tuesday,yes
6240,SM-12,22/9/2011,2011,Sep,14,yellow,Mist and Cloudy,23,24,83,15,Summer,No,Thursday,yes
6269,SM-12,23/9/2011,2011,Sep,19,red,Clear,21.1,20,94,9,Autumn,No,Friday,yes
3202,SM-10,18/5/2011,2011,May,8,red,Clear,18.3,19,88,19,Spring,No,Wednesday,yes
42,SM-06,2/1/2011,2011,Jan,19,red,Clear,7,3,42,30,Winter,No,Sunday,No
3180,SM-12,17/5/2011,2011,May,10,grey,Light Rain or Snow,17.4,18,88,17,Spring,No,Tuesday,yes
528,SM-04,24/1/2011,2011,Jan,4,black,Clear,-7.1,-12,48,9,Winter,No,Monday,yes
8007,SM-08,5/12/2011,2011,Dec,7,grey,Clear,7,7,90,0,Autumn,No,Monday,yes
8327,SM-09,18/12/2011,2011,Dec,15,black,Clear,7,4,45,19,Autumn,No,Sunday,No
5204,SM-11,9/8/2011,2011,Aug,18,blue,Clear,29.6,34,55,13,Summer,No,Tuesday,yes
5202,SM-05,9/8/2011,2011,Aug,16,yellow,Clear,32.4,35,39,20,Summer,No,Tuesday,yes
4829,SM-05,25/7/2011,2011,Jul,3,white,Clear,26.8,31,79,0,Summer,No,Monday,yes
8342,SM-01,19/12/2011,2011,Dec,6,blue,Clear,-0.5,-4,86,7,Autumn,No,Monday,yes
3919,SM-07,17/6/2011,2011,Jun,5,red,Clear,17.4,18,100,0,Spring,No,Friday,yes
772,SM-09,4/2/2011,2011,Feb,15,grey,Mist and Cloudy,5.2,2,48,17,Winter,No,Friday,yes
6078,SM-03,15/9/2011,2011,Sep,20,yellow,Clear,13.6,14,63,22,Summer,No,Thursday,yes
8348,SM-08,19/12/2011,2011,Dec,12,yellow,Clear,6.1,2,61,22,Autumn,No,Monday,yes
4957,SM-07,30/7/2011,2011,Jul,11,yellow,Clear,31.5,33,36,13,Summer,No,Saturday,No
2712,SM-12,27/4/2011,2011,Apr,22,white,Mist and Cloudy,21.1,21,88,22,Spring,No,Wednesday,yes
6216,SM-09,21/9/2011,2011,Sep,14,black,Mist and Cloudy,23,25,74,13,Summer,No,Wednesday,yes
4674,SM-05,18/7/2011,2011,Jul,16,red,Clear,31.5,37,53,19,Summer,No,Monday,yes
2415,SM-10,15/4/2011,2011,Apr,13,yellow,Clear,17.4,18,52,17,Spring,No,Friday,No
5389,SM-13,17/8/2011,2011,Aug,11,green,Clear,28.7,30,43,7,Summer,No,Wednesday,yes
7744,SM-10,24/11/2011,2011,Nov,7,blue,Clear,4.2,2,75,7,Autumn,Yes,Thursday,No
6138,SM-04,18/9/2011,2011,Sep,8,yellow,Clear,13.6,14,72,17,Summer,No,Sunday,No
470,SM-12,21/1/2011,2011,Jan,15,purple,Clear,-0.5,-8,26,30,Winter,No,Friday,yes
7783,SM-06,25/11/2011,2011,Nov,22,white,Clear,8,7,71,6,Autumn,No,Friday,yes
3526,SM-10,31/5/2011,2011,May,20,yellow,Clear,28.7,33,62,7,Spring,No,Tuesday,yes
8145,SM-10,11/12/2011,2011,Dec,1,red,Clear,-0.5,-6,59,15,Autumn,No,Sunday,No
3159,SM-07,16/5/2011,2011,May,13,black,Clear,24,26,51,0,Spring,No,Monday,yes
120,SM-12,6/1/2011,2011,Jan,6,,Mist and Cloudy,-1.4,-5,63,7,Winter,No,Thursday,yes
3921,SM-09,17/6/2011,2011,Jun,7,green,Clear,20.2,21,83,0,Spring,No,Friday,yes
3156,SM-11,16/5/2011,2011,May,10,purple,Clear,21.1,24,65,6,Spring,No,Monday,yes
396,SM-09,18/1/2011,2011,Jan,12,purple,Mist and Cloudy,1.4,-4,86,22,Winter,No,Tuesday,yes
7715,SM-01,23/11/2011,2011,Nov,2,black,Light Rain or Snow,15.5,16,94,24,Autumn,No,Wednesday,yes
2622,SM-10,24/4/2011,2011,Apr,4,white,Clear,15.5,16,94,6,Spring,No,Sunday,No
5237,SM-03,11/8/2011,2011,Aug,3,black,Clear,22.1,25,57,9,Summer,No,Thursday,yes
7260,SM-13,4/11/2011,2011,Nov,3,grey,Mist and Cloudy,9.9,10,87,11,Autumn,No,Friday,yes
2969,SM-08,8/5/2011,2011,May,15,red,Clear,20.2,25,49,0,Spring,No,Sunday,No
5985,SM-02,11/9/2011,2011,Sep,22,black,Clear,21.1,24,69,26,Summer,No,Sunday,No
4971,SM-12,31/7/2011,2011,Jul,1,green,Clear,26.8,29,62,6,Summer,No,Sunday,No
1893,SM-11,24/3/2011,2011,Mar,16,blue,Mist and Cloudy,6.1,3,65,15,Spring,No,Thursday,yes
3617,SM-10,4/6/2011,2011,Jun,15,blue,Mist and Cloudy,26.8,27,27,28,Spring,No,Saturday,No
8076,SM-12,8/12/2011,2011,Dec,4,purple,Mist and Cloudy,3.3,-3,60,31,Autumn,No,Thursday,yes
7164,SM-06,31/10/2011,2011,Oct,3,yellow,Clear,3.3,1,87,7,Autumn,No,Monday,yes
5953,SM-10,10/9/2011,2011,Sep,14,green,Clear,26.8,29,55,19,Summer,No,Saturday,No
5360,SM-01,16/8/2011,2011,Aug,6,yellow,Clear,21.1,23,73,22,Summer,No,Tuesday,yes
1478,SM-12,6/3/2011,2011,Mar,22,black,Mist and Cloudy,2.3,-3,100,26,Winter,No,Sunday,No
1398,SM-11,3/3/2011,2011,Mar,13,purple,Clear,2.3,1,25,6,Winter,No,Thursday,yes
2374,SM-14,13/4/2011,2011,Apr,20,grey,Clear,12.7,13,62,17,Spring,No,Wednesday,yes
4922,SM-12,29/7/2011,2011,Jul,0,purple,Clear,26.8,31,79,11,Summer,No,Friday,yes
2875,SM-07,4/5/2011,2011,May,17,white,Clear,10.8,11,71,17,Spring,No,Wednesday,yes
175,SM-13,8/1/2011,2011,Jan,14,grey,Clear,1.4,-5,32,33,Winter,No,Saturday,No
8085,SM-03,8/12/2011,2011,Dec,13,green,Clear,6.1,2,49,24,Autumn,No,Thursday,yes
6681,SM-03,10/10/2011,2011,Oct,23,red,Mist and Cloudy,17.4,18,88,7,Autumn,Yes,Monday,No
7073,SM-09,27/10/2011,2011,Oct,8,red,Light Rain or Snow,14.6,15,88,13,Autumn,No,Thursday,yes
4413,SM-10,7/7/2011,2011,Jul,19,green,Clear,30.5,35,52,19,Summer,No,Thursday,yes
122,SM-12,6/1/2011,2011,Jan,8,white,Clear,-0.5,-1,59,0,Winter,No,Thursday,yes
2163,SM-03,5/4/2011,2011,Apr,0,white,Clear,21.1,25,50,7,Spring,No,Tuesday,yes
6247,SM-08,22/9/2011,2011,Sep,21,yellow,Mist and Cloudy,22.1,22,89,6,Summer,No,Thursday,yes
4176,SM-05,27/6/2011,2011,Jun,22,grey,Clear,24,26,69,0,Summer,No,Monday,yes
2691,SM-04,27/4/2011,2011,Apr,1,white,Clear,20.2,21,83,17,Spring,No,Wednesday,yes
6094,SM-08,16/9/2011,2011,Sep,12,yellow,Mist and Cloudy,16.4,17,45,0,Summer,No,Friday,yes
688,SM-07,1/2/2011,2011,Feb,0,purple,Mist and Cloudy,-0.5,-4,64,7,Winter,No,Tuesday,yes
5819,SM-05,4/9/2011,2011,Sep,22,white,Mist and Cloudy,25.8,30,74,19,Summer,No,Sunday,No
994,SM-04,14/2/2011,2011,Feb,2,yellow,Clear,8.9,6,40,20,Winter,No,Monday,yes
4004,SM-12,20/6/2011,2011,Jun,18,grey,Clear,24.9,27,61,17,Spring,No,Monday,yes
8368,SM-12,20/12/2011,2011,Dec,8,grey,Mist and Cloudy,11.7,12,54,6,Autumn,No,Tuesday,yes
6766,SM-02,14/10/2011,2011,Oct,12,red,Light Rain or Snow,16.4,17,88,11,Autumn,No,Friday,yes
3504,SM-03,30/5/2011,2011,May,22,blue,Clear,25.8,30,74,11,Spring,Yes,Monday,No
4552,SM-11,13/7/2011,2011,Jul,14,blue,Light Rain or Snow,30.5,34,46,9,Summer,No,Wednesday,yes
536,SM-09,24/1/2011,2011,Jan,12,blue,Mist and Cloudy,-2.4,-7,42,13,Winter,No,Monday,yes
1531,SM-12,9/3/2011,2011,Mar,4,purple,Clear,3.3,1,75,7,Winter,No,Wednesday,yes
759,SM-04,4/2/2011,2011,Feb,1,red,Mist and Cloudy,-0.5,-1,59,0,Winter,No,Friday,yes
7131,SM-13,29/10/2011,2011,Oct,18,purple,Light Rain or Snow,2.3,-3,93,22,Autumn,No,Saturday,No
7300,SM-07,5/11/2011,2011,Nov,19,green,Clear,8,8,53,0,Autumn,No,Saturday,No
3626,SM-02,5/6/2011,2011,Jun,0,purple,Clear,22.1,25,57,6,Spring,No,Sunday,No
1418,SM-12,4/3/2011,2011,Mar,9,black,Clear,2.3,-1,60,9,Winter,No,Friday,yes
6315,SM-08,25/9/2011,2011,Sep,17,blue,Clear,24,26,74,0,Autumn,No,Sunday,No
6787,SM-06,15/10/2011,2011,Oct,9,yellow,Clear,16.4,17,48,20,Autumn,No,Saturday,No
7612,SM-14,18/11/2011,2011,Nov,19,blue,Clear,5.2,2,41,11,Autumn,No,Friday,yes
8146,SM-02,11/12/2011,2011,Dec,2,purple,Clear,0.5,-5,55,17,Autumn,No,Sunday,No
6041,SM-11,14/9/2011,2011,Sep,7,blue,Clear,20.2,21,83,7,Summer,No,Wednesday,yes
485,SM-12,22/1/2011,2011,Jan,7,blue,Clear,-7.1,-15,44,19,Winter,No,Saturday,No
5252,SM-04,11/8/2011,2011,Aug,18,blue,Clear,28.7,29,29,6,Summer,No,Thursday,yes
1331,SM-12,28/2/2011,2011,Feb,18,white,Light Rain or Snow,13.6,14,94,13,Winter,No,Monday,yes
7051,SM-01,26/10/2011,2011,Oct,10,yellow,Mist and Cloudy,16.4,17,62,17,Autumn,No,Wednesday,yes
2520,SM-04,19/4/2011,2011,Apr,22,blue,Clear,14.6,15,77,6,Spring,No,Tuesday,yes
2481,SM-11,18/4/2011,2011,Apr,7,purple,Clear,13.6,14,63,0,Spring,No,Monday,yes
6004,SM-13,12/9/2011,2011,Sep,18,grey,Clear,24.9,27,54,13,Summer,No,Monday,yes
680,SM-13,31/1/2011,2011,Jan,16,yellow,Mist and Cloudy,-0.5,-4,56,13,Winter,No,Monday,yes
128,SM-06,6/1/2011,2011,Jan,14,blue,Clear,5.2,2,36,11,Winter,No,Thursday,yes
5661,SM-05,29/8/2011,2011,Aug,8,white,Clear,21.1,25,57,17,Summer,No,Monday,yes
5796,SM-14,3/9/2011,2011,Sep,23,purple,Clear,23,25,85,9,Summer,No,Saturday,No
5423,SM-02,18/8/2011,2011,Aug,21,black,Mist and Cloudy,24,26,79,0,Summer,No,Thursday,yes
4738,SM-11,21/7/2011,2011,Jul,8,grey,Mist and Cloudy,27.7,34,79,11,Summer,No,Thursday,yes
6361,SM-09,27/9/2011,2011,Sep,15,yellow,Mist and Cloudy,24,26,83,6,Autumn,No,Tuesday,yes
4435,SM-07,8/7/2011,2011,Jul,17,purple,Light Rain or Snow,23,23,89,30,Summer,No,Friday,yes
2091,SM-06,2/4/2011,2011,Apr,0,yellow,Mist and Cloudy,6.1,6,61,0,Spring,No,Saturday,No
8586,SM-02,29/12/2011,2011,Dec,13,blue,Mist and Cloudy,5.2,3,52,7,Winter,No,Thursday,yes
4952,SM-02,30/7/2011,2011,Jul,6,black,Clear,25.8,29,70,20,Summer,No,Saturday,No
2143,SM-09,4/4/2011,2011,Apr,4,grey,Clear,9.9,10,71,20,Spring,No,Monday,yes
2101,SM-14,2/4/2011,2011,Apr,10,grey,Mist and Cloudy,8.9,7,57,11,Spring,No,Saturday,No
2117,SM-01,3/4/2011,2011,Apr,2,white,Clear,4.2,2,70,9,Spring,No,Sunday,No
7118,SM-02,29/10/2011,2011,Oct,5,grey,Light Rain or Snow,4.2,-1,93,24,Autumn,No,Saturday,No
6112,SM-09,17/9/2011,2011,Sep,6,blue,Mist and Cloudy,13.6,14,72,15,Summer,No,Saturday,No
3518,SM-09,31/5/2011,2011,May,12,purple,Clear,32.4,37,47,9,Spring,No,Tuesday,yes
5189,SM-01,9/8/2011,2011,Aug,3,green,Clear,25.8,29,62,0,Summer,No,Tuesday,yes
2834,SM-08,3/5/2011,2011,May,0,purple,Mist and Cloudy,18.3,19,83,15,Spring,No,Tuesday,yes
5224,SM-06,10/8/2011,2011,Aug,14,grey,Clear,31.5,32,34,22,Summer,No,Wednesday,yes
5362,SM-06,16/8/2011,2011,Aug,8,blue,Clear,24.9,27,58,30,Summer,No,Tuesday,yes
7043,SM-11,26/10/2011,2011,Oct,2,green,Clear,12.7,13,67,11,Autumn,No,Wednesday,yes
5539,SM-06,23/8/2011,2011,Aug,17,purple,Clear,25.8,27,34,15,Summer,No,Tuesday,yes
5732,SM-07,1/9/2011,2011,Sep,7,blue,Clear,20.2,22,78,0,Summer,No,Thursday,yes
3110,SM-14,14/5/2011,2011,May,12,blue,Light Rain or Snow,16.4,17,100,6,Spring,No,Saturday,No
3142,SM-07,15/5/2011,2011,May,20,grey,Clear,17.4,18,88,0,Spring,No,Sunday,No
712,SM-09,2/2/2011,2011,Feb,1,black,Light Rain or Snow,2.3,-1,93,13,Winter,No,Wednesday,yes
718,SM-10,2/2/2011,2011,Feb,7,red,Light Rain or Snow,2.3,-2,93,15,Winter,No,Wednesday,yes
1999,SM-13,29/3/2011,2011,Mar,4,,Clear,1.4,-2,44,11,Spring,No,Tuesday,yes
2619,SM-08,24/4/2011,2011,Apr,1,red,Clear,15.5,16,88,13,Spring,No,Sunday,No
4358,SM-04,5/7/2011,2011,Jul,12,purple,Clear,29.6,32,43,7,Summer,No,Tuesday,yes
1066,SM-02,17/2/2011,2011,Feb,4,red,Clear,7,5,57,13,Winter,No,Thursday,yes
4460,SM-09,9/7/2011,2011,Jul,18,grey,Clear,30.5,32,36,7,Summer,No,Saturday,No
5454,SM-03,20/8/2011,2011,Aug,4,blue,Mist and Cloudy,20.2,20,88,0,Summer,No,Saturday,No
4906,SM-06,28/7/2011,2011,Jul,8,green,Clear,26.8,30,66,11,Summer,No,Thursday,yes
319,SM-06,14/1/2011,2011,Jan,19,green,Clear,-0.5,-3,59,6,Winter,No,Friday,yes
1156,SM-03,20/2/2011,2011,Feb,23,purple,Mist and Cloudy,6.1,4,61,11,Winter,No,Sunday,No
4542,SM-11,13/7/2011,2011,Jul,4,white,Clear,26.8,29,58,17,Summer,No,Wednesday,yes
1948,SM-06,26/3/2011,2011,Mar,23,green,Mist and Cloudy,4.2,0,44,19,Spring,No,Saturday,No
5516,SM-10,22/8/2011,2011,Aug,18,blue,Clear,25.8,27,28,20,Summer,No,Monday,yes
5718,SM-02,31/8/2011,2011,Aug,17,red,Clear,25.8,27,45,9,Summer,No,Wednesday,yes
8134,SM-04,10/12/2011,2011,Dec,14,blue,Clear,8,4,31,22,Autumn,No,Saturday,No
8385,SM-14,21/12/2011,2011,Dec,1,blue,Mist and Cloudy,8.9,8,66,7,Winter,No,Wednesday,yes
2159,SM-07,4/4/2011,2011,Apr,20,yellow,Mist and Cloudy,24.9,26,24,37,Spring,No,Monday,yes
3273,SM-05,21/5/2011,2011,May,7,grey,Clear,17.4,18,73,9,Spring,No,Saturday,No
6349,SM-04,27/9/2011,2011,Sep,3,purple,Mist and Cloudy,21.1,20,94,0,Autumn,No,Tuesday,yes
6839,SM-14,17/10/2011,2011,Oct,13,black,Clear,18.3,19,46,6,Autumn,No,Monday,yes
4663,SM-13,18/7/2011,2011,Jul,5,red,Clear,22.1,23,78,7,Summer,No,Monday,yes
628,SM-14,29/1/2011,2011,Jan,11,red,Mist and Cloudy,0.5,-3,64,9,Winter,No,Saturday,No
8340,SM-10,19/12/2011,2011,Dec,4,yellow,Clear,-0.5,-4,86,9,Autumn,No,Monday,yes
1294,SM-12,27/2/2011,2011,Feb,2,green,Clear,4.2,2,87,9,Winter,No,Sunday,No
2852,SM-07,3/5/2011,2011,May,18,blue,Clear,24.9,27,48,28,Spring,No,Tuesday,yes
5241,SM-07,11/8/2011,2011,Aug,7,purple,Clear,23,25,54,9,Summer,No,Thursday,yes
4177,SM-08,27/6/2011,2011,Jun,23,red,Clear,24,26,69,0,Summer,No,Monday,yes
6289,SM-14,24/9/2011,2011,Sep,15,purple,Mist and Cloudy,23,25,74,9,Autumn,No,Saturday,No
8356,SM-09,19/12/2011,2011,Dec,20,blue,Clear,10.8,11,40,11,Autumn,No,Monday,yes
6316,SM-02,25/9/2011,2011,Sep,18,yellow,Clear,24,26,74,0,Autumn,No,Sunday,No
2563,SM-07,21/4/2011,2011,Apr,17,yellow,Clear,15.5,16,29,11,Spring,No,Thursday,yes
3962,SM-11,19/6/2011,2011,Jun,0,grey,Clear,24.9,27,65,0,Spring,No,Sunday,No
6815,SM-04,16/10/2011,2011,Oct,13,yellow,Clear,20.2,25,35,20,Autumn,No,Sunday,No
2846,SM-01,3/5/2011,2011,May,12,black,Mist and Cloudy,24,26,61,33,Spring,No,Tuesday,yes
3947,SM-01,18/6/2011,2011,Jun,9,black,Clear,24.9,27,61,15,Spring,No,Saturday,No
2114,SM-01,2/4/2011,2011,Apr,23,white,Clear,7,5,61,11,Spring,No,Saturday,No
45,SM-13,2/1/2011,2011,Jan,22,green,Clear,3.3,-2,44,20,Winter,No,Sunday,No
5323,SM-06,14/8/2011,2011,Aug,17,yellow,Clear,27.7,31,62,9,Summer,No,Sunday,No
4316,SM-03,3/7/2011,2011,Jul,18,purple,Light Rain or Snow,29.6,33,49,57,Summer,No,Sunday,No
2068,SM-06,1/4/2011,2011,Apr,1,green,Light Rain or Snow,4.2,1,100,11,Spring,No,Friday,yes
5801,SM-14,4/9/2011,2011,Sep,4,red,Clear,22.1,22,83,11,Summer,No,Sunday,No
4870,SM-10,26/7/2011,2011,Jul,20,green,Clear,29.6,32,46,17,Summer,No,Tuesday,yes
858,SM-03,8/2/2011,2011,Feb,5,yellow,Clear,4.2,-1,81,22,Winter,No,Tuesday,yes
7062,SM-07,26/10/2011,2011,Oct,21,red,Mist and Cloudy,16.4,17,77,0,Autumn,No,Wednesday,yes
4672,SM-03,18/7/2011,2011,Jul,14,green,Clear,30.5,36,56,22,Summer,No,Monday,yes
4800,SM-10,23/7/2011,2011,Jul,22,yellow,Clear,29.6,35,59,13,Summer,No,Saturday,No
7802,SM-02,26/11/2011,2011,Nov,17,yellow,Mist and Cloudy,13.6,14,47,9,Autumn,No,Saturday,No
1786,SM-07,20/3/2011,2011,Mar,3,white,Clear,5.2,2,56,17,Winter,No,Sunday,No
7464,SM-07,12/11/2011,2011,Nov,15,white,Clear,16.4,17,29,19,Autumn,No,Saturday,No
787,SM-09,5/2/2011,2011,Feb,6,purple,Light Rain or Snow,1.4,1,100,0,Winter,No,Saturday,No
2754,SM-05,29/4/2011,2011,Apr,16,green,Mist and Cloudy,17.4,18,42,24,Spring,No,Friday,yes
8266,SM-13,16/12/2011,2011,Dec,2,purple,Clear,14.6,15,77,7,Autumn,No,Friday,yes
1881,SM-14,24/3/2011,2011,Mar,4,purple,Mist and Cloudy,5.2,2,100,13,Spring,No,Thursday,yes
6183,SM-12,20/9/2011,2011,Sep,5,red,Mist and Cloudy,17.4,18,88,13,Summer,No,Tuesday,yes
2647,SM-09,25/4/2011,2011,Apr,5,yellow,Mist and Cloudy,13.6,14,100,0,Spring,No,Monday,yes
7143,SM-05,30/10/2011,2011,Oct,6,black,Clear,3.3,-1,75,17,Autumn,No,Sunday,No
3307,SM-12,22/5/2011,2011,May,17,black,Clear,24.9,27,58,17,Spring,No,Sunday,No
2808,SM-04,1/5/2011,2011,May,22,grey,Mist and Cloudy,13.6,14,82,0,Spring,No,Sunday,No
8512,SM-10,26/12/2011,2011,Dec,10,grey,Clear,8,3,42,35,Winter,Yes,Monday,No
4724,SM-14,20/7/2011,2011,Jul,18,black,Clear,31.5,39,59,15,Summer,No,Wednesday,yes
2851,SM-01,3/5/2011,2011,May,17,red,Clear,24.9,27,54,31,Spring,No,Tuesday,yes
4376,SM-13,6/7/2011,2011,Jul,6,purple,Clear,24.9,28,79,6,Summer,No,Wednesday,yes
8462,SM-13,24/12/2011,2011,Dec,6,green,Mist and Cloudy,6.1,4,75,11,Winter,No,Saturday,No
5666,SM-07,29/8/2011,2011,Aug,13,red,Mist and Cloudy,24.9,26,39,0,Summer,No,Monday,yes
2405,SM-04,15/4/2011,2011,Apr,3,grey,Clear,10.8,11,76,0,Spring,No,Friday,No
7343,SM-09,7/11/2011,2011,Nov,14,red,Clear,18.3,19,37,11,Autumn,No,Monday,yes
4049,SM-07,22/6/2011,2011,Jun,15,green,Mist and Cloudy,30.5,36,56,19,Summer,No,Wednesday,yes
6789,SM-13,15/10/2011,2011,Oct,11,black,Clear,18.3,19,40,26,Autumn,No,Saturday,No
4090,SM-02,24/6/2011,2011,Jun,8,grey,Clear,24.9,28,74,15,Summer,No,Friday,yes
1718,SM-09,17/3/2011,2011,Mar,6,black,Clear,7,5,76,13,Winter,No,Thursday,yes
4620,SM-12,16/7/2011,2011,Jul,10,red,Clear,25.8,28,54,13,Summer,No,Saturday,No
3927,SM-13,17/6/2011,2011,Jun,13,blue,Clear,26.8,29,62,19,Spring,No,Friday,yes
7710,SM-01,22/11/2011,2011,Nov,21,green,Mist and Cloudy,13.6,14,100,17,Autumn,No,Tuesday,yes
3740,SM-14,9/6/2011,2011,Jun,18,white,Clear,33.4,37,39,19,Spring,No,Thursday,yes
3931,SM-12,17/6/2011,2011,Jun,17,black,Light Rain or Snow,27.7,29,40,13,Spring,No,Friday,yes
2225,SM-13,7/4/2011,2011,Apr,14,green,Clear,18.3,19,43,6,Spring,No,Thursday,yes
2305,SM-04,10/4/2011,2011,Apr,22,green,Clear,12.7,13,94,17,Spring,No,Sunday,No
87,SM-13,4/1/2011,2011,Jan,19,black,Clear,3.3,1,48,7,Winter,No,Tuesday,yes
5804,SM-05,4/9/2011,2011,Sep,7,green,Clear,23,24,78,13,Summer,No,Sunday,No
382,SM-04,17/1/2011,2011,Jan,10,yellow,Mist and Cloudy,-0.5,-6,50,17,Winter,Yes,Monday,No
435,SM-05,20/1/2011,2011,Jan,4,blue,Clear,4.2,1,56,11,Winter,No,Thursday,yes
5756,SM-13,2/9/2011,2011,Sep,7,purple,Clear,20.2,21,83,7,Summer,No,Friday,yes
5341,SM-12,15/8/2011,2011,Aug,11,black,Mist and Cloudy,25.8,29,62,17,Summer,No,Monday,yes
6826,SM-09,17/10/2011,2011,Oct,0,blue,Clear,17.4,18,56,22,Autumn,No,Monday,yes
430,SM-09,19/1/2011,2011,Jan,23,white,Clear,6.1,2,52,31,Winter,No,Wednesday,yes
2432,SM-09,16/4/2011,2011,Apr,6,yellow,Light Rain or Snow,10.8,11,82,22,Spring,No,Saturday,No
5927,SM-01,9/9/2011,2011,Sep,12,purple,Clear,22.1,21,94,0,Summer,No,Friday,yes
4867,SM-06,26/7/2011,2011,Jul,17,blue,Clear,32.4,34,36,24,Summer,No,Tuesday,yes
3870,SM-06,15/6/2011,2011,Jun,4,green,Clear,15.5,16,63,19,Spring,No,Wednesday,yes
4225,SM-01,29/6/2011,2011,Jun,23,purple,Clear,24,26,47,13,Summer,No,Wednesday,yes
4579,SM-01,14/7/2011,2011,Jul,17,blue,Clear,26.8,27,37,9,Summer,No,Thursday,yes
2146,SM-11,4/4/2011,2011,Apr,7,yellow,Mist and Cloudy,12.7,13,54,17,Spring,No,Monday,yes
4416,SM-06,7/7/2011,2011,Jul,22,blue,Clear,26.8,29,62,11,Summer,No,Thursday,yes
6110,SM-14,17/9/2011,2011,Sep,4,red,Clear,13.6,14,72,9,Summer,No,Saturday,No
6824,SM-11,16/10/2011,2011,Oct,22,white,Clear,18.3,19,49,28,Autumn,No,Sunday,No
7714,SM-04,23/11/2011,2011,Nov,1,blue,Mist and Cloudy,14.6,15,94,20,Autumn,No,Wednesday,yes
2877,SM-14,4/5/2011,2011,May,19,green,Clear,11.7,12,58,24,Spring,No,Wednesday,yes
3981,SM-01,19/6/2011,2011,Jun,19,yellow,Clear,25.8,29,62,9,Spring,No,Sunday,No
3453,SM-08,28/5/2011,2011,May,19,yellow,Clear,24.9,27,65,13,Spring,No,Saturday,No
1619,SM-03,12/3/2011,2011,Mar,23,white,Clear,9.9,10,66,6,Winter,No,Saturday,No
3059,SM-02,12/5/2011,2011,May,9,red,Mist and Cloudy,15.5,16,77,19,Spring,No,Thursday,yes
8597,SM-04,30/12/2011,2011,Dec,0,purple,Clear,5.2,3,70,9,Winter,No,Friday,yes
3950,SM-11,18/6/2011,2011,Jun,12,white,Clear,26.8,30,66,6,Spring,No,Saturday,No
4250,SM-06,1/7/2011,2011,Jul,0,white,Clear,23,25,50,0,Summer,No,Friday,yes
3655,SM-11,6/6/2011,2011,Jun,5,red,Clear,18.3,19,88,6,Spring,No,Monday,yes
5246,SM-13,11/8/2011,2011,Aug,12,grey,Clear,28.7,29,31,17,Summer,No,Thursday,yes
917,SM-13,10/2/2011,2011,Feb,18,purple,Clear,-0.5,-4,28,9,Winter,No,Thursday,yes
1153,SM-11,20/2/2011,2011,Feb,20,purple,Mist and Cloudy,8,8,42,0,Winter,No,Sunday,No
6125,SM-14,17/9/2011,2011,Sep,19,black,Clear,16.4,17,68,9,Summer,No,Saturday,No
8443,SM-11,23/12/2011,2011,Dec,11,yellow,Clear,10.8,11,58,30,Winter,No,Friday,yes
8008,SM-14,5/12/2011,2011,Dec,8,white,Clear,7,7,93,0,Autumn,No,Monday,yes
8338,SM-13,19/12/2011,2011,Dec,2,grey,Clear,0.5,-2,80,6,Autumn,No,Monday,yes
5682,SM-09,30/8/2011,2011,Aug,5,yellow,Clear,16.4,17,77,6,Summer,No,Tuesday,yes
3718,SM-04,8/6/2011,2011,Jun,20,blue,Clear,29.6,36,63,9,Spring,No,Wednesday,yes
6991,SM-06,23/10/2011,2011,Oct,22,grey,Clear,11.7,12,77,7,Autumn,No,Sunday,No
2787,SM-12,1/5/2011,2011,May,1,blue,Clear,11.7,12,69,7,Spring,No,Sunday,No
221,SM-08,10/1/2011,2011,Jan,12,purple,Mist and Cloudy,1.4,-4,40,19,Winter,No,Monday,yes
1858,SM-02,23/3/2011,2011,Mar,5,purple,Light Rain or Snow,7,5,87,13,Spring,No,Wednesday,yes
6772,SM-06,14/10/2011,2011,Oct,18,purple,Clear,17.4,18,39,19,Autumn,No,Friday,yes
3567,SM-03,2/6/2011,2011,Jun,13,red,Clear,29.6,29,24,24,Spring,No,Thursday,yes
317,SM-04,14/1/2011,2011,Jan,17,blue,Clear,2.3,-1,41,11,Winter,No,Friday,yes
3887,SM-08,15/6/2011,2011,Jun,21,white,Clear,22.1,25,47,15,Spring,No,Wednesday,yes
1379,SM-09,2/3/2011,2011,Mar,18,white,Clear,13.6,14,23,33,Winter,No,Wednesday,yes
4496,SM-14,11/7/2011,2011,Jul,6,green,Clear,24,26,74,13,Summer,No,Monday,yes
7843,SM-06,28/11/2011,2011,Nov,11,purple,Mist and Cloudy,16.4,17,68,7,Autumn,No,Monday,yes
